"stockid","stocklong","assessid","method","country","region","area","species","comm_name","nyr","yr1","yr2","ssb_units","r_units","tb_units","catch_units","catch_use","r_age_yr","type","class","order","family","linf_cm","k","winf_g","tmax_yr","tmat_yr","m","lmat_cm","sst_c_avg","sst_c_trend","sst_c_cv","alpha","beta","sigmaR","theta","alpha_se","beta_se","sigmaR_se","theta_se","alpha_lo","beta_lo","sigmaR_lo","theta_lo","alpha_hi","beta_hi","sigmaR_hi","theta_hi","theta_sig","lcolor","pcolor"
"PTOOTHFISHCH","Patagonian Toothfish Chile","IFP-PTOOTHFISHCH-1975-2014-TASCHERI","unknown","multinational","South America","South Chile Argentina","Dissostichus eleginoides","Patagonian toothfish",34,1978,2011,"MT","E00","MT","MT","TL",3,"fish","Actinopterygii","Perciformes","Nototheniidae",131.608990589993,0.0876433221535874,26148.9279264977,25.1145373131668,8.91816804088087,0.167448109866693,69.9311173844051,12.9479809559887,-0.00516397718880923,0.0175432321098259,2.65158625971126,0.308187720079327,0.211362579239596,0.0240250891365535,0.212217992016838,0.0373267236392986,0.0258504069352279,0.142858241620197,2.23563899535825,0.235027341746301,0.160695781646549,-0.255977064439032,3.06753352406426,0.381348098412352,0.262029376832642,0.304027242712139,"none","grey60","black"
"PTOOTHFISHMI","Patagonian toothfish Macquarie Island","CSIRO-PTOOTHFISHMI-1975-2010-FAY","SS3","Australia","Australia","Macquarie Island","Dissostichus eleginoides","Patagonian toothfish",36,1975,2010,"MT","E00","MT","MT","TC",0,"fish","Actinopterygii","Perciformes","Nototheniidae",131.608990589993,0.0876433221535874,26148.9279264977,25.1145373131668,8.91816804088087,0.167448109866693,69.9311173844051,5.59091806341307,-0.000665252531772153,0.0532292048582236,1.65316120751407,0.263577887900084,0.383100667332144,-0.200773409947587,0.801644422563405,0.0738442472310472,0.0518972300448516,0.189311346504627,0.0819381392898004,0.118843163327231,0.281382096444235,-0.571823649096657,3.22438427573835,0.408312612472936,0.484819238220053,0.170276829201482,"none","grey60","black"
"RBRMECS","Red seabream East China Sea","FAFRFJ-RBRMECS-1969-2013-JPNIMP2016","Unknown","Japan","Russia Japan","East China Sea","Pagrus major","Red seabream",28,1986,2013,"MT","E00","MT","MT","TC",1,"fish","Actinopterygii","Perciformes","Sparidae",68.6764285748825,0.151006063859157,4447.14802113615,12.620226928125,3.43551601580487,0.326894659505963,31.2759322903885,23.6805112183369,0.0183108979331016,0.012452245333888,0.658533762441218,9.63463134433975e-10,0.0674386612110564,0.181650982636749,0.00840278788895229,4.14904757310542e-06,0.00917265767170394,0.0435192184357788,0.642064298178871,-8.13116978015219e-06,0.0494602521745166,0.0963533145026228,0.675003226703564,8.13309670642105e-06,0.0854170702475961,0.266948650770876,"positive","blue","blue"
"REXSOLEGA","Rex sole Gulf of Alaska","AFSC-REXSOLEGA-1982-2014-SISIMP2016","SS3","USA","US Alaska","Gulf of Alaska","Glyptocephalus zachirus","Rex sole",27,1982,2008,"MT","E00","MT","MT","TC",NA,"fish","Actinopterygii","Pleuronectiformes","Pleuronectidae",39.4276175836387,0.226248264194214,574.712661463493,19.0170489803987,4.7829614192728,0.269256050036207,23.817180810127,7.46385894452103,0.0112239926713826,0.0559810961487661,2.33773444607662,0.232989336422216,0.287316900060833,0.283677611754507,1.05625010728879,0.0571709798242238,0.0398804992934021,0.124884063030518,0.267484235790589,0.120934215966737,0.209151121445765,0.0389048482146926,4.40798465636265,0.345044456877694,0.365482678675901,0.528450375294321,"positive","blue","blue"
"REYEROCKBSAI","Rougheye rockfish Bering Sea and Aleutian Islands","AFSC-REYEROCKBSAI-1974-2015-HIVELY","SCA","USA","US Alaska","Bering Sea and Aleutian Islands","Sebastes aleutianus","Rougheye rockfish",32,1977,2008,"MT","E00","MT","MT","TC",3,"fish","Actinopterygii","Scorpaeniformes","Sebastidae",52.1759717647154,0.0779392062927765,2543.07742977446,94.8540539681442,17.6215594623371,0.0536947376070163,38.0921994546269,5.76464023828822,0.00455916473095203,0.0478507984746835,1.93129223048062,0.390631855424089,0.956623661590813,0.14165257931682,2.99136646815023,0.171892436497096,0.120430831985943,0.26166125937252,-3.93178604709383,0.0537226798897803,0.720579230898365,-0.371203489053319,7.79437050805507,0.727541030958399,1.19266809228326,0.654508647686959,"none","grey60","black"
"REYEROCKGA","Rougheye rockfish Gulf of Alaska","AFSC-REYEROCKGA-1974-2010-STACHURA","AD-CAM","USA","US Alaska","Gulf of Alaska","Sebastes aleutianus","Rougheye rockfish",30,1977,2006,"MT","E00","MT","MT","TC",NA,"fish","Actinopterygii","Scorpaeniformes","Sebastidae",52.1759717647154,0.0779392062927765,2543.07742977446,94.8540539681442,17.6215594623371,0.0536947376070163,38.0921994546269,7.59989963438776,0.0133409592608471,0.0515268552266686,1.37132058764788,0.198927009889428,0.428065369664968,-0.0238980813968443,1.11466521521981,0.0794869517549376,0.055675491855453,0.165331267200353,-0.813423234182947,0.0431325844497503,0.318941405628281,-0.347947365109536,3.5560644094787,0.354721435329106,0.537189333701656,0.300151202315847,"none","grey60","black"
"RGROUPSATL","Red grouper South Atlantic","SEFSC-RGROUPSATL-1976-2009-HIVELY","BAM","USA","US Southeast and Gulf","South Atlantic","Epinephelus morio","Red grouper",33,1976,2008,"MT","E00","MT","MT","TC",NA,"fish","Actinopterygii","Perciformes","Serranidae",87.9196069727948,0.139844800968803,9309.29122914767,21.8732463628091,6.88191270042906,0.230377175155418,48.4349182022561,24.4961778511503,-0.00831121124207595,0.00863487415022889,3.25729974758446,0.484139616926679,0.477365568377542,-0.0515893887674234,0.627877933193625,0.0844631934408232,0.0588989009666049,0.232263012195642,2.02665899852496,0.318591757782666,0.361923722482996,-0.506824892670882,4.48794049664397,0.649687476070693,0.592807414272087,0.403646115136035,"none","grey60","black"
"RHERRTSST","Round herring Tsushima Strait","FAFRFJ-RHERRTSST-1976-2013-JPNIMP2016","Unknown","Japan","Russia Japan","Tsushima Strait","Etrumeus sadina","Round herring",38,1976,2013,"MT","E00","MT","MT","TC",0,"fish","Actinopterygii","Clupeiformes","Dussumieriidae",22.9260657294909,0.774951582754836,106.835654519449,4.67295088508278,2.81557154142719,1.2268697472167,18.6403060986015,19.4654937373964,0.0167131056708889,0.0194163476837406,2.13184678829225,0.306150394428319,0.411124009678433,-0.253974971964515,0.291119414409886,0.0684930424007663,0.0477777975979643,0.154942162870436,1.56125273604888,0.171904031322817,0.317479526386422,-0.557661611190571,2.70244084053563,0.440396757533821,0.504768492970443,0.0497116672615402,"none","grey60","black"
"RKCRABBB","Red king crab Bristol Bay","AFSC-RKCRABBB-1975-2015-SISIMP2016","Unknown","USA","US Alaska","Bristol Bay","Paralithodes camtschaticus","Red king crab",40,1976,2015,"MT","E00","MT","MT","TC",NA,"invert","Malacostraca","Decapoda","Lithodidae",NA,NA,NA,NA,NA,NA,NA,5.05492337514825,0.0054698363053666,0.124611105958541,1.45504909333551,0.30475539278534,1.19077088511474,-0.0258252878261895,0.542126286856827,0.190957699022773,0.133513197441777,0.207789616923685,0.392481571096125,-0.0695216972992941,0.929085018128863,-0.433092936996612,2.51761661557489,0.679032482869975,1.45245675210063,0.381442361344233,"none","grey60","black"
"RMULLMEDGSA29","Red mullet Black Sea","STECF-RMULLMEDGSA29-1990-2014-OSIO","XSA","multinational","Mediterranean-Black Sea","Black Sea","Mullus barbatus barbatus","Red mullet",25,1990,2014,"MT","E00",NA,"MT","TC",NA,"fish","Actinopterygii","Perciformes","Mullidae",25.3226195733053,0.285568525390213,185.816610157969,10.0006195624377,1.1097321175977,0.430983457032949,12.6748571706696,15.4065590774652,0.0539630051363591,0.0364698660804742,2.32492761521051,0.469735913562787,0.5239625559313,0.155822867117264,0.638707066820982,0.123639117693358,0.0752033520803553,0.183911433690712,1.07306176424138,0.227403242883805,0.376563985853804,-0.204643542916532,3.57679346617963,0.712068584241769,0.671361126008797,0.516289277151059,"none","grey60","black"
"RSOLE5AB","Rock sole Queen Charlotte Sound","DFO-PAC-RSOLE5AB-1944-2014-OSGOOD","SCA","Canada","Canada West Coast","Queen Charlotte Sound","Lepidopsetta bilineata","Rock sole",68,1945,2012,"MT","E00",NA,"MT","TC",NA,"fish","Actinopterygii","Pleuronectiformes","Pleuronectidae",49.6348261925755,0.132012346260977,1329.37720102035,22.619973293794,5.67150594098147,0.190921502773629,26.3572582575003,10.1382932444345,0.00733450086344548,0.0482927886460046,4.30690595751347,0.430523341287943,0.402974701449702,0.00450482384992694,0.439737017450403,0.0502535790909466,0.0347571892183228,0.0967878168124139,3.44502140331068,0.332026326269688,0.334850610581789,-0.185199297102404,5.16879051171626,0.529020356306199,0.471098792317615,0.194208944802258,"none","grey60","black"
"RSOLEHSTR","Rock sole Hecate Strait","DFO-PAC-RSOLEHSTR-1945-2014-OSGOOD","SCA","Canada","Canada West Coast","Hecate Strait","Lepidopsetta bilineata","Rock sole",69,1945,2013,"MT","E00","MT","MT","TL",NA,"fish","Actinopterygii","Pleuronectiformes","Pleuronectidae",49.6348261925755,0.132012346260977,1329.37720102035,22.619973293794,5.67150594098147,0.190921502773629,26.3572582575003,9.42638547340924,0.00717133593104449,0.0500585140030339,1.53727871505273,0.16968719159536,0.347659336883201,-0.0912468133363894,0.213041304729837,0.042328992359424,0.0297778945279357,0.0856171946555205,1.11971775778225,0.0867223665708887,0.289294663608447,-0.25905651486121,1.95483967232321,0.252652016619831,0.406024010157955,0.0765628881884308,"none","grey60","black"
"SABLEFEBSAIGA","Sablefish Eastern Bering Sea / Aleutian Islands / Gulf of Alaska","AFSC-SABLEFEBSAIGA-1960-2015-SISIMP2016","Unknown","USA","US Alaska","Eastern Bering Sea / Aleutian Islands / Gulf of Alaska","Anoplopoma fimbria","Sablefish",54,1960,2013,"MT","E00","MT","MT","TC",2,"fish","Actinopterygii","Scorpaeniformes","Anoplopomatidae",74.2696342153773,0.213002206863196,3584.43700747198,15.8983432653931,5.67301953958431,0.285281648960246,49.3751595261212,6.50029677246836,0.00647853948455211,0.0625073853761611,1.07608296625233,0.350798224096608,1.27188775071843,0.118076106794956,0.56174326129165,0.179069385939245,0.122786879347654,0.244368663548291,-0.0249338258792999,-0.000177772344312266,1.03122546719703,-0.360886473759694,2.17709975838397,0.701774220537528,1.51255003423983,0.597038687349607,"none","grey60","black"
"SABLEFPCAN","Sablefish Pacific Coast of Canada","DFO-PAC-SABLEFPCAN-1913-2010-HIVELY","BSPM","Canada","Canada West Coast","Pacific Coast of Canada","Anoplopoma fimbria","Sablefish",46,1965,2010,"MT","E00","MT","MT","TL",NA,"fish","Actinopterygii","Scorpaeniformes","Anoplopomatidae",74.2696342153773,0.213002206863196,3584.43700747198,15.8983432653931,5.67301953958431,0.285281648960246,49.3751595261212,10.1974627000698,0.0190905586822908,0.0497690015071324,4.25667723828741,0.553054309771622,0.453708789820435,-0.12634064552963,0.668070406111635,0.0782257195095624,0.0477010693975707,0.139795158546393,2.94725924230861,0.399731899532879,0.360214693801197,-0.40033915628056,5.56609523426621,0.706376720010364,0.547202885839674,0.147657865221299,"none","grey60","black"
"SARDMEDGSA17-18","European pilchard Adriatic Sea","STECF-SARDMEDGSA17-18-1975-2015-OSIO","SAM","multinational","Mediterranean-Black Sea","Adriatic Sea (GSA 17,18)","Sardina pilchardus","European pilchard",41,1975,2015,"MT","E00","MT","MT","TC",NA,"fish","Actinopterygii","Clupeiformes","Clupeidae",20.2625605124589,0.403210641286095,62.422384452075,8.35937762636224,2.55003765227035,0.483738302759745,13.9395003816267,17.9720506426541,0.0257216805897556,0.0224214276915094,1.04519851350022,1.75275647485838e-12,0.132419943658943,0.235446934515056,0.0217121118961911,2.85287119563028e-07,0.0148015187602986,0.0511609985314877,1.00264277418369,-5.59161001587059e-07,0.103408966888757,0.13517137739334,1.08775425281676,5.59164507100009e-07,0.161430920429128,0.335722491636771,"positive","blue","blue"
"SARDPVIIIc-IXa","European pilchard ICES VIIIc-IXa","WGHANSA-SARDPVIIIc-IXa-1978-2016-ICESIMP2016","Unknown","multinational","European Union","VIIIc-IXa","Sardina pilchardus","European pilchard",34,1978,2011,"MT","E00","MT","MT","TC",0,"fish","Actinopterygii","Clupeiformes","Clupeidae",20.2625605124589,0.403210641286095,62.422384452075,8.35937762636224,2.55003765227035,0.483738302759745,13.9395003816267,16.4112852954251,0.0306059442098151,0.022819115993708,1.12093633179136,0.305925535021292,0.511876252068941,-0.784675616257883,0.359378669487428,0.0987949150443528,0.0714888061035865,0.236648861051207,0.416554139595997,0.112287501534361,0.371758192105911,-1.24850738391825,1.82531852398672,0.499563568508223,0.65199431203197,-0.320843848597517,"negative","red","red"
"SARDSA","Sardine South Africa","MARAM-SARDSA-1949-2015-deMoor","SCA","South Africa","South Africa","South Africa","Sardinops sagax","Sardine",32,1984,2015,"MT","E00","MT","MT","TC",NA,"fish","Actinopterygii","Clupeiformes","Clupeidae",27.2242835609629,0.439956074617132,151.4704983143,14.1545277545647,3.43262428048952,0.383621439037133,20.4055188449424,20.2592152969785,0.0138772342306227,0.00982712989472875,1.46146308761997,0.35779945399492,0.605394829998473,0.137845213618097,0.255818771825837,0.109915129897009,0.0761913087675644,0.257512017884058,0.960058294841328,0.142365799396782,0.456059864814047,-0.366878341434656,1.96286788039861,0.573233108593059,0.754729795182899,0.64256876867085,"none","grey60","black"
"SBELLYROCKPCOAST","Shortbelly rockfish Pacific Coast","SWFSC-SBELLYROCKPCOAST-1950-2005-BRANCH","SS2","USA","US West Coast","Pacific Coast","Sebastes jordani","Shortbelly rockfish",56,1950,2005,"MT","E00","MT","MT","TC",0,"fish","Actinopterygii","Scorpaeniformes","Sebastidae",30.7172285735095,0.199790812224135,399.247161270415,27.8150699588865,5.67386358957699,0.15281974186211,21.5970722581037,14.2387126346882,0.000720585388715003,0.0329900078425183,0.532297007474045,0.257919355876621,1.06579176781725,-0.256769595092,0.398053634956195,0.160622895504818,0.112539491432743,0.224208948086162,-0.247888117040098,-0.0569015193128222,0.845214364609078,-0.696219133340878,1.31248213198819,0.572740231066063,1.28636917102543,0.182679943156877,"none","grey60","black"
"SBREAMCH","Deepwater Cardinalfish Chile","SPRFMO-SBREAMCH-1989-2011-CHING","Unknown","multinational","South America","Chilean EEZ and offshore","Epigonus crassicaudus","Deepwater cardinalfish",20,1992,2011,"MT","E00","MT","MT","TL",NA,"fish","Actinopterygii","Perciformes","Epigonidae",68.4538196153181,0.167951156972134,3612.42367755456,21.203982090558,4.6924696280803,0.22291498308501,37.6280570149845,12.9375484641853,-0.0131280944285233,0.0207243795945133,13.5014744217796,1.21797703584392,0.585964287184157,-0.0485741290927241,3.09675124681202,0.135627384787621,0.0928879574855805,0.250231451501308,7.43184197802806,0.952147361660178,0.403903890512419,-0.539027774035288,19.5711068655312,1.48380671002765,0.768024683855895,0.44187951584984,"none","grey60","black"
"SBT","Southern bluefin tuna Southern Oceans","CCSBT-SC-SBT-1931-2016-PONS","SCA","multinational","Indian Ocean","Southern Oceans","Thunnus maccoyii","Southern bluefin tuna",86,1931,2016,"MT","E00","MT","MT","TL",NA,"fish","Actinopterygii","Perciformes","Scombridae",222.233011504666,0.152479691271264,158082.917953702,16.5910965459456,5.49696679002676,0.276576810835077,114.806349624409,14.9894210133252,0.00839934227505458,0.0164063127030741,4.86765263028454,0.589649115107206,0.411455226961739,0.328615546688365,0.473740946206043,0.0593280649264274,0.0317232088766442,0.205545322988472,3.93912037572069,0.473366107851408,0.349277737563517,-0.0742532863690408,5.79618488484838,0.705932122363004,0.473632716359962,0.73148437974577,"none","grey60","black"
"SBWHITACIR","Southern blue whiting Campbell Island Rise","NZMFishMIDDEPTHSWG-SBWHITACIR-1977-2013-FU","CASAL","New Zealand","New Zealand","New Zealand - Campbell Island Rise","Micromesistius australis","Southern blue whiting",35,1977,2011,"MT","E00",NA,"MT","TC",NA,"fish","Actinopterygii","Gadiformes","Gadidae",57.4060133668529,0.211761703521821,1171.04234272955,24.3880714825977,4.98027334809295,0.229913756271984,38.6665418577953,8.00420784686293,-0.00876331612481681,0.0368925499000423,0.792336259798369,0.312103420262478,1.03644976202346,-0.0940806904563416,0.355195748421355,0.178916618609638,0.124256995552882,0.260179806224308,0.0961525928925141,-0.0385731522124129,0.792906050739809,-0.604033110655986,1.48851992670422,0.662779992737368,1.27999347330711,0.415871729743303,"none","grey60","black"
"SBWHITARGS","Southern blue whiting Southern Argentina","INIDEP-SBWHITARGS-1985-2015-PARMA","unknown","Argentina","South America","Southern Argentina","Micromesistius australis","Southern blue whiting",26,1987,2012,"MT","E00","MT","MT","TC",1,"fish","Actinopterygii","Gadiformes","Gadidae",57.4060133668529,0.211761703521821,1171.04234272955,24.3880714825977,4.98027334809295,0.229913756271984,38.6665418577953,8.91461674704922,-0.00416617424902312,0.0260654312693384,3.47292543941216,0.54616230902001,1.05062836996169,-0.0913569060315429,1.46334648554555,0.210505342662187,0.146244125972979,0.273551188330179,0.604766327742889,0.133571837402123,0.763989883054649,-0.627517235158694,6.34108455108143,0.958752780637896,1.33726685686873,0.444803423095608,"none","grey60","black"
"SCMPBP","Scampi Bay of Plenty","NIWA-SCMPBP-1985-2012-FU","CASAL","New Zealand","New Zealand","Bay of Plenty","Metanephrops challengeri","Scampi",27,1985,2011,"MT","E00",NA,"MT","TC",NA,"invert","Malacostraca","Decapoda","Nephropidae",NA,NA,NA,NA,NA,NA,NA,18.7932077981072,0.0230265695052321,0.0226405718808426,0.927667282004891,0.2760270858381,0.512793818849242,-0.0360012132066498,0.4380439404683,0.113268759615048,0.0702593392572777,0.204938658357973,0.0691011586870226,0.0540203169926065,0.375085513904978,-0.437680983588276,1.78623340532276,0.498033854683594,0.650502123793506,0.365678557174977,"none","grey60","black"
