"stockid","order","family","species","common_name","type","country","region","area","year","ssb","r","tl","f","ssb_units","r_units","tl_units","r_age","r_age1","m","sprf0"
"TURBOTBLACK","Pleuronectiformes","Bothidae","Scophthalmus maeoticus","Black Sea turbot","marine","Europe","Europe","Black Sea",1975,19.5,2.7,NA,NA,"Thousand tonnes","Millions","Tonnes","2",2,"0.19",NA
"TURBOTBLACK","Pleuronectiformes","Bothidae","Scophthalmus maeoticus","Black Sea turbot","marine","Europe","Europe","Black Sea",1976,22.5,2.64,NA,NA,"Thousand tonnes","Millions","Tonnes","2",2,"0.19",NA
"TURBOTBLACK","Pleuronectiformes","Bothidae","Scophthalmus maeoticus","Black Sea turbot","marine","Europe","Europe","Black Sea",1977,24.4,2.38,NA,NA,"Thousand tonnes","Millions","Tonnes","2",2,"0.19",NA
"TURBOTBLACK","Pleuronectiformes","Bothidae","Scophthalmus maeoticus","Black Sea turbot","marine","Europe","Europe","Black Sea",1978,24.8,2.44,NA,NA,"Thousand tonnes","Millions","Tonnes","2",2,"0.19",NA
"TURBOTBLACK","Pleuronectiformes","Bothidae","Scophthalmus maeoticus","Black Sea turbot","marine","Europe","Europe","Black Sea",1979,25.8,1.01,NA,NA,"Thousand tonnes","Millions","Tonnes","2",2,"0.19",NA
"TURBOTBLACK","Pleuronectiformes","Bothidae","Scophthalmus maeoticus","Black Sea turbot","marine","Europe","Europe","Black Sea",1980,23.1,1.27,NA,NA,"Thousand tonnes","Millions","Tonnes","2",2,"0.19",NA
"TURBOTBLACK","Pleuronectiformes","Bothidae","Scophthalmus maeoticus","Black Sea turbot","marine","Europe","Europe","Black Sea",1981,21.7,0.62,NA,NA,"Thousand tonnes","Millions","Tonnes","2",2,"0.19",NA
"TURBOTBLACK","Pleuronectiformes","Bothidae","Scophthalmus maeoticus","Black Sea turbot","marine","Europe","Europe","Black Sea",1982,20,0.45,NA,NA,"Thousand tonnes","Millions","Tonnes","2",2,"0.19",NA
"TURBOTBLACK","Pleuronectiformes","Bothidae","Scophthalmus maeoticus","Black Sea turbot","marine","Europe","Europe","Black Sea",1983,15.9,0.33,NA,NA,"Thousand tonnes","Millions","Tonnes","2",2,"0.19",NA
"TURBOTBLACK","Pleuronectiformes","Bothidae","Scophthalmus maeoticus","Black Sea turbot","marine","Europe","Europe","Black Sea",1984,10.7,0.01,NA,NA,"Thousand tonnes","Millions","Tonnes","2",2,"0.19",NA
"TURBOTBLACK","Pleuronectiformes","Bothidae","Scophthalmus maeoticus","Black Sea turbot","marine","Europe","Europe","Black Sea",1985,8,0.02,NA,NA,"Thousand tonnes","Millions","Tonnes","2",2,"0.19",NA
"TURBOTBLACK","Pleuronectiformes","Bothidae","Scophthalmus maeoticus","Black Sea turbot","marine","Europe","Europe","Black Sea",1986,7.5,0.01,NA,NA,"Thousand tonnes","Millions","Tonnes","2",2,"0.19",NA
"TURBOTBLACK","Pleuronectiformes","Bothidae","Scophthalmus maeoticus","Black Sea turbot","marine","Europe","Europe","Black Sea",1987,7,NA,NA,NA,"Thousand tonnes","Millions","Tonnes","2",2,"0.19",NA
"VENDACEPY","Salmoniformes","Salmonidae","Coregonus albula","Vendace","freshwater","Europe","Finland","Lake Pyhajarvi, Finland",1972,NA,11.8,NA,NA,"Billions eggs","Millions",NA,"0",0,NA,NA
"VENDACEPY","Salmoniformes","Salmonidae","Coregonus albula","Vendace","freshwater","Europe","Finland","Lake Pyhajarvi, Finland",1973,NA,22.6,NA,NA,"Billions eggs","Millions",NA,"0",0,NA,NA
"VENDACEPY","Salmoniformes","Salmonidae","Coregonus albula","Vendace","freshwater","Europe","Finland","Lake Pyhajarvi, Finland",1974,NA,4.8,NA,NA,"Billions eggs","Millions",NA,"0",0,NA,NA
"VENDACEPY","Salmoniformes","Salmonidae","Coregonus albula","Vendace","freshwater","Europe","Finland","Lake Pyhajarvi, Finland",1975,NA,26.5,NA,NA,"Billions eggs","Millions",NA,"0",0,NA,NA
"VENDACEPY","Salmoniformes","Salmonidae","Coregonus albula","Vendace","freshwater","Europe","Finland","Lake Pyhajarvi, Finland",1976,NA,11.4,NA,NA,"Billions eggs","Millions",NA,"0",0,NA,NA
"VENDACEPY","Salmoniformes","Salmonidae","Coregonus albula","Vendace","freshwater","Europe","Finland","Lake Pyhajarvi, Finland",1977,NA,14.8,NA,NA,"Billions eggs","Millions",NA,"0",0,NA,NA
"VENDACEPY","Salmoniformes","Salmonidae","Coregonus albula","Vendace","freshwater","Europe","Finland","Lake Pyhajarvi, Finland",1978,NA,11.8,NA,NA,"Billions eggs","Millions",NA,"0",0,NA,NA
"VENDACEPY","Salmoniformes","Salmonidae","Coregonus albula","Vendace","freshwater","Europe","Finland","Lake Pyhajarvi, Finland",1979,NA,33.5,NA,NA,"Billions eggs","Millions",NA,"0",0,NA,NA
"VENDACEPY","Salmoniformes","Salmonidae","Coregonus albula","Vendace","freshwater","Europe","Finland","Lake Pyhajarvi, Finland",1980,22.05,7.3,NA,NA,"Billions eggs","Millions",NA,"0",0,NA,NA
"VENDACEPY","Salmoniformes","Salmonidae","Coregonus albula","Vendace","freshwater","Europe","Finland","Lake Pyhajarvi, Finland",1981,22.89,15.3,NA,NA,"Billions eggs","Millions",NA,"0",0,NA,NA
"VENDACEPY","Salmoniformes","Salmonidae","Coregonus albula","Vendace","freshwater","Europe","Finland","Lake Pyhajarvi, Finland",1982,NA,3.6,NA,NA,"Billions eggs","Millions",NA,"0",0,NA,NA
"VENDACEPY","Salmoniformes","Salmonidae","Coregonus albula","Vendace","freshwater","Europe","Finland","Lake Pyhajarvi, Finland",1983,NA,21.6,NA,NA,"Billions eggs","Millions",NA,"0",0,NA,NA
"VENDACEPY","Salmoniformes","Salmonidae","Coregonus albula","Vendace","freshwater","Europe","Finland","Lake Pyhajarvi, Finland",1984,21.7,4.8,NA,NA,"Billions eggs","Millions",NA,"0",0,NA,NA
"VENDACEPY","Salmoniformes","Salmonidae","Coregonus albula","Vendace","freshwater","Europe","Finland","Lake Pyhajarvi, Finland",1985,22.95,19.9,NA,NA,"Billions eggs","Millions",NA,"0",0,NA,NA
"VENDACEPY","Salmoniformes","Salmonidae","Coregonus albula","Vendace","freshwater","Europe","Finland","Lake Pyhajarvi, Finland",1986,22.1,13.5,NA,NA,"Billions eggs","Millions",NA,"0",0,NA,NA
"VENDACEPY","Salmoniformes","Salmonidae","Coregonus albula","Vendace","freshwater","Europe","Finland","Lake Pyhajarvi, Finland",1987,21.85,11.8,NA,NA,"Billions eggs","Millions",NA,"0",0,NA,NA
"VENDACEPY","Salmoniformes","Salmonidae","Coregonus albula","Vendace","freshwater","Europe","Finland","Lake Pyhajarvi, Finland",1988,22.35,15.6,NA,NA,"Billions eggs","Millions",NA,"0",0,NA,NA
"VENDACEPY","Salmoniformes","Salmonidae","Coregonus albula","Vendace","freshwater","Europe","Finland","Lake Pyhajarvi, Finland",1989,21.6,13.6,NA,NA,"Billions eggs","Millions",NA,"0",0,NA,NA
"VENDACEPY","Salmoniformes","Salmonidae","Coregonus albula","Vendace","freshwater","Europe","Finland","Lake Pyhajarvi, Finland",1990,22.19,4.4,NA,NA,"Billions eggs","Millions",NA,"0",0,NA,NA
"VENDACEPY","Salmoniformes","Salmonidae","Coregonus albula","Vendace","freshwater","Europe","Finland","Lake Pyhajarvi, Finland",1991,NA,5,NA,NA,"Billions eggs","Millions",NA,"0",0,NA,NA
"VENDACEPY","Salmoniformes","Salmonidae","Coregonus albula","Vendace","freshwater","Europe","Finland","Lake Pyhajarvi, Finland",1992,NA,26.5,NA,NA,"Billions eggs","Millions",NA,"0",0,NA,NA
"WALLBALSAM","Perciformes","Percidae","Sander vitreus","Walleye","freshwater","Canada","Canada Ontario","Balsam Lake",1969,NA,0.0474,NA,NA,"Index","Index",NA,"2",2,"0.4255",NA
"WALLBALSAM","Perciformes","Percidae","Sander vitreus","Walleye","freshwater","Canada","Canada Ontario","Balsam Lake",1970,NA,0.0725,NA,NA,"Index","Index",NA,"2",2,"0.4255",NA
"WALLBALSAM","Perciformes","Percidae","Sander vitreus","Walleye","freshwater","Canada","Canada Ontario","Balsam Lake",1971,NA,0.0421,NA,NA,"Index","Index",NA,"2",2,"0.4255",NA
"WALLBALSAM","Perciformes","Percidae","Sander vitreus","Walleye","freshwater","Canada","Canada Ontario","Balsam Lake",1972,NA,0.0206,NA,NA,"Index","Index",NA,"2",2,"0.4255",NA
"WALLBALSAM","Perciformes","Percidae","Sander vitreus","Walleye","freshwater","Canada","Canada Ontario","Balsam Lake",1973,NA,0.0198,NA,NA,"Index","Index",NA,"2",2,"0.4255",NA
"WALLBALSAM","Perciformes","Percidae","Sander vitreus","Walleye","freshwater","Canada","Canada Ontario","Balsam Lake",1974,NA,0.076,NA,NA,"Index","Index",NA,"2",2,"0.4255",NA
"WALLBALSAM","Perciformes","Percidae","Sander vitreus","Walleye","freshwater","Canada","Canada Ontario","Balsam Lake",1975,NA,0.1082,NA,NA,"Index","Index",NA,"2",2,"0.4255",NA
"WALLBALSAM","Perciformes","Percidae","Sander vitreus","Walleye","freshwater","Canada","Canada Ontario","Balsam Lake",1976,NA,0.0902,NA,NA,"Index","Index",NA,"2",2,"0.4255",NA
"WALLBALSAM","Perciformes","Percidae","Sander vitreus","Walleye","freshwater","Canada","Canada Ontario","Balsam Lake",1977,0.07,0.1033,NA,NA,"Index","Index",NA,"2",2,"0.4255",NA
"WALLBALSAM","Perciformes","Percidae","Sander vitreus","Walleye","freshwater","Canada","Canada Ontario","Balsam Lake",1978,0.0679,0.1371,NA,NA,"Index","Index",NA,"2",2,"0.4255",NA
"WALLBALSAM","Perciformes","Percidae","Sander vitreus","Walleye","freshwater","Canada","Canada Ontario","Balsam Lake",1979,0.0625,0.1467,NA,NA,"Index","Index",NA,"2",2,"0.4255",NA
"WALLBALSAM","Perciformes","Percidae","Sander vitreus","Walleye","freshwater","Canada","Canada Ontario","Balsam Lake",1980,0.0598,0.1145,NA,NA,"Index","Index",NA,"2",2,"0.4255",NA
"WALLBALSAM","Perciformes","Percidae","Sander vitreus","Walleye","freshwater","Canada","Canada Ontario","Balsam Lake",1981,0.0698,0.0665,NA,NA,"Index","Index",NA,"2",2,"0.4255",NA
"WALLBALSAM","Perciformes","Percidae","Sander vitreus","Walleye","freshwater","Canada","Canada Ontario","Balsam Lake",1982,0.087,0.226,NA,NA,"Index","Index",NA,"2",2,"0.4255",NA
"WALLBALSAM","Perciformes","Percidae","Sander vitreus","Walleye","freshwater","Canada","Canada Ontario","Balsam Lake",1983,0.1067,0.1433,NA,NA,"Index","Index",NA,"2",2,"0.4255",NA
"WALLBALSAM","Perciformes","Percidae","Sander vitreus","Walleye","freshwater","Canada","Canada Ontario","Balsam Lake",1984,0.1294,0.1468,NA,NA,"Index","Index",NA,"2",2,"0.4255",NA
"WALLBALSAM","Perciformes","Percidae","Sander vitreus","Walleye","freshwater","Canada","Canada Ontario","Balsam Lake",1985,0.1523,0.0777,NA,NA,"Index","Index",NA,"2",2,"0.4255",NA
"WALLBALSAM","Perciformes","Percidae","Sander vitreus","Walleye","freshwater","Canada","Canada Ontario","Balsam Lake",1986,0.1711,0.1081,NA,NA,"Index","Index",NA,"2",2,"0.4255",NA
"WALLBALSAM","Perciformes","Percidae","Sander vitreus","Walleye","freshwater","Canada","Canada Ontario","Balsam Lake",1987,0.1736,0.1062,NA,NA,"Index","Index",NA,"2",2,"0.4255",NA
"WALLBALSAM","Perciformes","Percidae","Sander vitreus","Walleye","freshwater","Canada","Canada Ontario","Balsam Lake",1988,0.1816,0.196,NA,NA,"Index","Index",NA,"2",2,"0.4255",NA
"WALLBALSAM","Perciformes","Percidae","Sander vitreus","Walleye","freshwater","Canada","Canada Ontario","Balsam Lake",1989,0.1955,0.2811,NA,NA,"Index","Index",NA,"2",2,"0.4255",NA
"WALLBALSAM","Perciformes","Percidae","Sander vitreus","Walleye","freshwater","Canada","Canada Ontario","Balsam Lake",1990,0.206,0.1,NA,NA,"Index","Index",NA,"2",2,"0.4255",NA
"WALLBALSAM","Perciformes","Percidae","Sander vitreus","Walleye","freshwater","Canada","Canada Ontario","Balsam Lake",1991,0.2104,0.067,NA,NA,"Index","Index",NA,"2",2,"0.4255",NA
"WALLBUCKHORN","Perciformes","Percidae","Sander vitreus","Walleye","freshwater","Canada","Canada Ontario","Buckhorn Lake",1970,NA,5.4782,NA,NA,"Index","Index",NA,"2",2,"0.3632",NA
"WALLBUCKHORN","Perciformes","Percidae","Sander vitreus","Walleye","freshwater","Canada","Canada Ontario","Buckhorn Lake",1971,NA,6.9978,NA,NA,"Index","Index",NA,"2",2,"0.3632",NA
"WALLBUCKHORN","Perciformes","Percidae","Sander vitreus","Walleye","freshwater","Canada","Canada Ontario","Buckhorn Lake",1972,NA,5.1447,NA,NA,"Index","Index",NA,"2",2,"0.3632",NA
"WALLBUCKHORN","Perciformes","Percidae","Sander vitreus","Walleye","freshwater","Canada","Canada Ontario","Buckhorn Lake",1973,NA,6.8237,NA,NA,"Index","Index",NA,"2",2,"0.3632",NA
"WALLBUCKHORN","Perciformes","Percidae","Sander vitreus","Walleye","freshwater","Canada","Canada Ontario","Buckhorn Lake",1974,NA,5.2101,NA,NA,"Index","Index",NA,"2",2,"0.3632",NA
"WALLBUCKHORN","Perciformes","Percidae","Sander vitreus","Walleye","freshwater","Canada","Canada Ontario","Buckhorn Lake",1975,NA,6.7748,NA,NA,"Index","Index",NA,"2",2,"0.3632",NA
"WALLBUCKHORN","Perciformes","Percidae","Sander vitreus","Walleye","freshwater","Canada","Canada Ontario","Buckhorn Lake",1976,NA,3.8793,NA,NA,"Index","Index",NA,"2",2,"0.3632",NA
"WALLBUCKHORN","Perciformes","Percidae","Sander vitreus","Walleye","freshwater","Canada","Canada Ontario","Buckhorn Lake",1977,9.6097,8.7018,NA,NA,"Index","Index",NA,"2",2,"0.3632",NA
"WALLBUCKHORN","Perciformes","Percidae","Sander vitreus","Walleye","freshwater","Canada","Canada Ontario","Buckhorn Lake",1978,9.6005,7.186,NA,NA,"Index","Index",NA,"2",2,"0.3632",NA
"WALLBUCKHORN","Perciformes","Percidae","Sander vitreus","Walleye","freshwater","Canada","Canada Ontario","Buckhorn Lake",1979,9.9026,5.6777,NA,NA,"Index","Index",NA,"2",2,"0.3632",NA
"WALLBUCKHORN","Perciformes","Percidae","Sander vitreus","Walleye","freshwater","Canada","Canada Ontario","Buckhorn Lake",1980,9.7921,5.5975,NA,NA,"Index","Index",NA,"2",2,"0.3632",NA
"WALLBUCKHORN","Perciformes","Percidae","Sander vitreus","Walleye","freshwater","Canada","Canada Ontario","Buckhorn Lake",1981,9.8286,6.6765,NA,NA,"Index","Index",NA,"2",2,"0.3632",NA
"WALLBUCKHORN","Perciformes","Percidae","Sander vitreus","Walleye","freshwater","Canada","Canada Ontario","Buckhorn Lake",1982,9.7075,8.061,NA,NA,"Index","Index",NA,"2",2,"0.3632",NA
"WALLBUCKHORN","Perciformes","Percidae","Sander vitreus","Walleye","freshwater","Canada","Canada Ontario","Buckhorn Lake",1983,10.0341,7.4638,NA,NA,"Index","Index",NA,"2",2,"0.3632",NA
"WALLBUCKHORN","Perciformes","Percidae","Sander vitreus","Walleye","freshwater","Canada","Canada Ontario","Buckhorn Lake",1984,10.2713,5.9815,NA,NA,"Index","Index",NA,"2",2,"0.3632",NA
"WALLBUCKHORN","Perciformes","Percidae","Sander vitreus","Walleye","freshwater","Canada","Canada Ontario","Buckhorn Lake",1985,10.5751,6.8148,NA,NA,"Index","Index",NA,"2",2,"0.3632",NA
"WALLBUCKHORN","Perciformes","Percidae","Sander vitreus","Walleye","freshwater","Canada","Canada Ontario","Buckhorn Lake",1986,10.6233,11.023,NA,NA,"Index","Index",NA,"2",2,"0.3632",NA
"WALLBUCKHORN","Perciformes","Percidae","Sander vitreus","Walleye","freshwater","Canada","Canada Ontario","Buckhorn Lake",1987,10.5111,5.7097,NA,NA,"Index","Index",NA,"2",2,"0.3632",NA
"WALLBUCKHORN","Perciformes","Percidae","Sander vitreus","Walleye","freshwater","Canada","Canada Ontario","Buckhorn Lake",1988,11.0396,2.0174,NA,NA,"Index","Index",NA,"2",2,"0.3632",NA
"WALLBUCKHORN","Perciformes","Percidae","Sander vitreus","Walleye","freshwater","Canada","Canada Ontario","Buckhorn Lake",1989,11.0564,2.085,NA,NA,"Index","Index",NA,"2",2,"0.3632",NA
"WALLBUCKHORN","Perciformes","Percidae","Sander vitreus","Walleye","freshwater","Canada","Canada Ontario","Buckhorn Lake",1990,11.2071,0.6127,NA,NA,"Index","Index",NA,"2",2,"0.3632",NA
"WALLCASS","Perciformes","Percidae","Sander vitreus","Walleye","freshwater","USA","US Minnesota","Cass Lake, Minnesota",1973,NA,163,NA,NA,NA,"index",NA,"1",1,NA,NA
"WALLCASS","Perciformes","Percidae","Sander vitreus","Walleye","freshwater","USA","US Minnesota","Cass Lake, Minnesota",1974,NA,150,NA,NA,NA,"index",NA,"1",1,NA,NA
"WALLCASS","Perciformes","Percidae","Sander vitreus","Walleye","freshwater","USA","US Minnesota","Cass Lake, Minnesota",1975,NA,95,NA,NA,NA,"index",NA,"1",1,NA,NA
"WALLCASS","Perciformes","Percidae","Sander vitreus","Walleye","freshwater","USA","US Minnesota","Cass Lake, Minnesota",1976,NA,99,NA,NA,NA,"index",NA,"1",1,NA,NA
"WALLCASS","Perciformes","Percidae","Sander vitreus","Walleye","freshwater","USA","US Minnesota","Cass Lake, Minnesota",1977,NA,71,NA,NA,NA,"index",NA,"1",1,NA,NA
"WALLCASS","Perciformes","Percidae","Sander vitreus","Walleye","freshwater","USA","US Minnesota","Cass Lake, Minnesota",1978,NA,88,NA,NA,NA,"index",NA,"1",1,NA,NA
"WALLCASS","Perciformes","Percidae","Sander vitreus","Walleye","freshwater","USA","US Minnesota","Cass Lake, Minnesota",1979,NA,89,NA,NA,NA,"index",NA,"1",1,NA,NA
"WALLCASS","Perciformes","Percidae","Sander vitreus","Walleye","freshwater","USA","US Minnesota","Cass Lake, Minnesota",1980,NA,66,NA,NA,NA,"index",NA,"1",1,NA,NA
"WALLCASS","Perciformes","Percidae","Sander vitreus","Walleye","freshwater","USA","US Minnesota","Cass Lake, Minnesota",1981,NA,60,NA,NA,NA,"index",NA,"1",1,NA,NA
"WALLCASS","Perciformes","Percidae","Sander vitreus","Walleye","freshwater","USA","US Minnesota","Cass Lake, Minnesota",1982,NA,61,NA,NA,NA,"index",NA,"1",1,NA,NA
"WALLCASS","Perciformes","Percidae","Sander vitreus","Walleye","freshwater","USA","US Minnesota","Cass Lake, Minnesota",1983,NA,72,NA,NA,NA,"index",NA,"1",1,NA,NA
"WALLCASS","Perciformes","Percidae","Sander vitreus","Walleye","freshwater","USA","US Minnesota","Cass Lake, Minnesota",1984,NA,23,NA,NA,NA,"index",NA,"1",1,NA,NA
"WALLCASS","Perciformes","Percidae","Sander vitreus","Walleye","freshwater","USA","US Minnesota","Cass Lake, Minnesota",1985,NA,61,NA,NA,NA,"index",NA,"1",1,NA,NA
"WALLCASS","Perciformes","Percidae","Sander vitreus","Walleye","freshwater","USA","US Minnesota","Cass Lake, Minnesota",1986,NA,88,NA,NA,NA,"index",NA,"1",1,NA,NA
"WALLCASS","Perciformes","Percidae","Sander vitreus","Walleye","freshwater","USA","US Minnesota","Cass Lake, Minnesota",1987,NA,141,NA,NA,NA,"index",NA,"1",1,NA,NA
"WALLCASS","Perciformes","Percidae","Sander vitreus","Walleye","freshwater","USA","US Minnesota","Cass Lake, Minnesota",1988,NA,142,NA,NA,NA,"index",NA,"1",1,NA,NA
"WALLCASS","Perciformes","Percidae","Sander vitreus","Walleye","freshwater","USA","US Minnesota","Cass Lake, Minnesota",1989,NA,211,NA,NA,NA,"index",NA,"1",1,NA,NA
"WALLCASS","Perciformes","Percidae","Sander vitreus","Walleye","freshwater","USA","US Minnesota","Cass Lake, Minnesota",1990,NA,140,NA,NA,NA,"index",NA,"1",1,NA,NA
"WALLCASS","Perciformes","Percidae","Sander vitreus","Walleye","freshwater","USA","US Minnesota","Cass Lake, Minnesota",1991,NA,190,NA,NA,NA,"index",NA,"1",1,NA,NA
"WALLCASS","Perciformes","Percidae","Sander vitreus","Walleye","freshwater","USA","US Minnesota","Cass Lake, Minnesota",1992,NA,70,NA,NA,NA,"index",NA,"1",1,NA,NA
"WALLERIE","Perciformes","Percidae","Sander vitreus","Walleye","freshwater","USA","Laurentian Great Lakes","Lake Erie, New York",1959,NA,5.06,NA,NA,NA,"numbers of fish per 1000 feet of net",NA,"1",1,NA,NA
"WALLERIE","Perciformes","Percidae","Sander vitreus","Walleye","freshwater","USA","Laurentian Great Lakes","Lake Erie, New York",1960,NA,0.79,NA,NA,NA,"numbers of fish per 1000 feet of net",NA,"1",1,NA,NA
"WALLERIE","Perciformes","Percidae","Sander vitreus","Walleye","freshwater","USA","Laurentian Great Lakes","Lake Erie, New York",1961,NA,3.71,NA,NA,NA,"numbers of fish per 1000 feet of net",NA,"1",1,NA,NA
"WALLERIE","Perciformes","Percidae","Sander vitreus","Walleye","freshwater","USA","Laurentian Great Lakes","Lake Erie, New York",1962,NA,10.84,NA,NA,NA,"numbers of fish per 1000 feet of net",NA,"1",1,NA,NA
"WALLERIE","Perciformes","Percidae","Sander vitreus","Walleye","freshwater","USA","Laurentian Great Lakes","Lake Erie, New York",1963,NA,3.4,NA,NA,NA,"numbers of fish per 1000 feet of net",NA,"1",1,NA,NA
"WALLERIE","Perciformes","Percidae","Sander vitreus","Walleye","freshwater","USA","Laurentian Great Lakes","Lake Erie, New York",1964,NA,6.68,NA,NA,NA,"numbers of fish per 1000 feet of net",NA,"1",1,NA,NA
"WALLERIE","Perciformes","Percidae","Sander vitreus","Walleye","freshwater","USA","Laurentian Great Lakes","Lake Erie, New York",1965,NA,9.87,NA,NA,NA,"numbers of fish per 1000 feet of net",NA,"1",1,NA,NA
"WALLERIE","Perciformes","Percidae","Sander vitreus","Walleye","freshwater","USA","Laurentian Great Lakes","Lake Erie, New York",1966,NA,3.77,NA,NA,NA,"numbers of fish per 1000 feet of net",NA,"1",1,NA,NA
"WALLERIE","Perciformes","Percidae","Sander vitreus","Walleye","freshwater","USA","Laurentian Great Lakes","Lake Erie, New York",1967,NA,3.41,NA,NA,NA,"numbers of fish per 1000 feet of net",NA,"1",1,NA,NA
"WALLERIE","Perciformes","Percidae","Sander vitreus","Walleye","freshwater","USA","Laurentian Great Lakes","Lake Erie, New York",1968,NA,3.26,NA,NA,NA,"numbers of fish per 1000 feet of net",NA,"1",1,NA,NA
"WALLERIE","Perciformes","Percidae","Sander vitreus","Walleye","freshwater","USA","Laurentian Great Lakes","Lake Erie, New York",1969,NA,4.48,NA,NA,NA,"numbers of fish per 1000 feet of net",NA,"1",1,NA,NA
